Emotion,Suddenness,Goal_relevance,Conduciveness,Power,Urgency,Effort
Despair,0.93379,0.90191,0.07179,0.04304,0.94807,0.4693
Despair,0.9202,0.95772,0.01669,0.02304,0.97798,0.51363
Despair,0.99829,0.95625,0.03842,0.05656,0.83537,0.44143
Irritation,0.00831,0.56694,0.03096,0.57662,0.51001,0.59929
Irritation,0.01154,0.46764,0.0637,0.48315,0.58545,0.46436
Irritation,0.04054,0.48586,0.02617,0.45961,0.41829,0.52377
Irritation,0.07789,0.41935,0.00183,0.56475,0.47771,0.41976
Irritation,0.09334,0.43153,0.03228,0.54895,0.56515,0.47843
Irritation,0.08499,0.39065,0.00206,0.50343,0.53713,0.59026
Irritation,0.14589,0.45104,0.0085,0.48614,0.41298,0.5901
Irritation,0.05948,0.44564,0.15114,0.48366,0.5775,0.48059
Irritation,0.04819,0.4567,0.10449,0.46905,0.45946,0.54019
Irritation,0.02436,0.46213,0.03162,0.54266,0.40031,0.51194
Irritation,0.02774,0.47303,0.03365,0.42719,0.5956,0.45032
Irritation,0.03092,0.6159,0.03862,0.41924,0.51461,0.43888
Irritation,0.03449,0.5754,0.04383,0.60808,0.41732,0.41118
Irritation,0.10564,0.45264,0.015,0.56463,0.50983,0.52601
Irritation,0.12521,0.49887,0.02866,0.5311,0.57554,0.48165
Irritation,0.03218,0.46609,0.04496,0.50679,0.51588,0.48124
Irritation,0.17956,0.38107,0.0505,0.5596,0.49242,0.56763
Irritation,0.12221,0.57797,0.03936,0.53855,0.40392,0.54181
Irritation,0.03995,0.47787,0.02219,0.47226,0.42994,0.45049
Irritation,0.04541,0.44285,0.02289,0.55595,0.50225,0.58425
Irritation,0.03954,0.47276,0.05228,0.51507,0.42897,0.44659
Irritation,0.04782,0.45081,0.06173,0.46778,0.53239,0.53659
Irritation,0.09139,0.48554,0.08888,0.454,0.42882,0.58668
Irritation,0.08762,0.41025,0.00229,0.48235,0.59584,0.59886
Irritation,0.07757,0.51692,0.02647,0.47017,0.57481,0.48921
Irritation,0.06398,0.50242,0.0073,0.47545,0.57377,0.59565
Irritation,0.10547,0.41564,0.01029,0.51578,0.44693,0.59909
Irritation,0.1104,0.54576,0.00685,0.52897,0.42282,0.46959
Irritation,0.17087,0.55941,0.00662,0.43659,0.48132,0.46124
Irritation,0.28249,0.53392,0.03007,0.4904,0.51634,0.54879
Irritation,0.05181,0.52578,0.05932,0.57125,0.47545,0.59749
Irritation,0.02729,0.51246,0.16695,0.54293,0.40983,0.40462
Irritation,0.07761,0.44648,0.04515,0.44555,0.50513,0.4888
Irritation,0.11552,0.46617,0.02207,0.6155,0.54299,0.51798
Irritation,0.0089,0.53621,0.04252,0.44123,0.45581,0.4347
Irritation,0.00071,0.46063,0.03528,0.44956,0.47729,0.4702
Irritation,0.14564,0.57063,0.01491,0.47904,0.541,0.49448
Irritation,0.00382,0.39541,0.11743,0.50121,0.56337,0.40085
Irritation,0.03396,0.49922,0.03096,0.49409,0.46474,0.55696
Irritation,0.06125,0.5289,0.04356,0.60281,0.59947,0.44669
Irritation,0.05602,0.44248,0.03615,0.41143,0.45087,0.56743
Irritation,0.0693,0.47608,0.07153,0.50286,0.41258,0.50958
Irritation,0.04145,0.47243,0.00318,0.42476,0.5986,0.44652
Irritation,0.08727,0.42367,0.04498,0.43399,0.43507,0.54598
Irritation,0.07507,0.4175,0.03099,0.44806,0.42326,0.54172
Irritation,0.06437,0.42536,0.10668,0.49946,0.40803,0.40728
Irritation,0.04615,0.55207,0.00608,0.47632,0.43084,0.41996
Irritation,0.03643,0.52918,0.06314,0.53122,0.57835,0.50204
Irritation,0.10108,0.53674,0.08887,0.55307,0.50451,0.43368
Irritation,0.07939,0.50498,0.0197,0.53204,0.55623,0.59411
Irritation,0.06137,0.50051,0.02513,0.49091,0.53559,0.59893
Irritation,0.04008,0.49337,0.03042,0.47781,0.47478,0.46918
Irritation,0.06831,0.46559,0.08773,0.4972,0.46488,0.49298
Irritation,0.1768,0.48007,0.00313,0.46996,0.50126,0.55244
Irritation,0.07322,0.45897,0.04157,0.61345,0.43248,0.56727
Irritation,0.05579,0.46224,0.00654,0.55822,0.49589,0.48239
Irritation,0.00467,0.54028,0.04164,0.44762,0.59186,0.5047
Irritation,0.04527,0.52648,0.00511,0.57095,0.44575,0.58333
Irritation,0.02941,0.49847,0.02397,0.45048,0.41263,0.57949
Irritation,0.10144,0.5531,0.02412,0.52232,0.53305,0.59907
Irritation,0.11306,0.44741,0.01757,0.51776,0.54934,0.52005
Irritation,0.09475,0.44318,0.02225,0.51526,0.51184,0.5794
Irritation,0.02524,0.46464,0.04299,0.50694,0.45682,0.44427
Irritation,0.19432,0.42155,0.00314,0.48704,0.44169,0.40274
Irritation,0.22526,0.4589,0.00041,0.56253,0.59604,0.59197
Irritation,0.13402,0.55432,0.03517,0.52895,0.44591,0.40416
Irritation,0.0393,0.54057,0.00831,0.49956,0.43558,0.52135
Irritation,0.04003,0.64774,0.02793,0.50201,0.49202,0.51433
Irritation,0.01055,0.45519,0.09387,0.50412,0.47951,0.49312
Irritation,0.09614,0.56417,0.01159,0.44152,0.4553,0.48037
Irritation,0.06436,0.43565,0.06029,0.50288,0.44775,0.4699
Irritation,0.05153,0.49454,0.07886,0.51738,0.57468,0.55465
Irritation,0.01844,0.51298,0.0244,0.48459,0.43936,0.52119
Irritation,0.02158,0.44493,0.03753,0.44189,0.43053,0.52033
Irritation,0.02039,0.49253,0.02461,0.53943,0.45717,0.44442
Irritation,0.01185,0.54598,0.04882,0.49869,0.40443,0.43326
Irritation,0.03729,0.57503,0.02767,0.52526,0.45981,0.44897
Irritation,0.00406,0.4768,0.01831,0.52811,0.43978,0.47694
Irritation,0.26832,0.49089,0.09212,0.57094,0.4857,0.42783
Irritation,0.05073,0.44819,0.01386,0.54145,0.41213,0.56938
Irritation,0.04843,0.53625,0.11524,0.58275,0.57163,0.4176
Irritation,0.04724,0.55173,0.09199,0.5372,0.58517,0.57851
Irritation,0.00274,0.54846,0.05081,0.40643,0.5725,0.59607
Irritation,0.14918,0.57756,0.126,0.55637,0.55122,0.55161
Irritation,0.01766,0.40864,0.05078,0.51719,0.53229,0.55076
Irritation,0.0752,0.54476,0.02778,0.41123,0.57451,0.53973
Irritation,0.07644,0.53566,0.05255,0.51774,0.57503,0.51403
Irritation,0.04705,0.5557,0.03197,0.5008,0.42244,0.58109
Irritation,0.04348,0.49383,0.02059,0.46737,0.53688,0.51494
Irritation,0.22461,0.46087,0.04307,0.41353,0.4579,0.40492
Irritation,0.01882,0.56606,0.05302,0.5192,0.52592,0.48212
Irritation,0.01187,0.52256,0.01059,0.51503,0.57396,0.40398
Irritation,0.14624,0.53194,0.08142,0.39988,0.53076,0.4184
Irritation,0.10323,0.52538,0.00331,0.47441,0.44735,0.49796
Irritation,0.0338,0.55434,0.02201,0.57878,0.50602,0.53366
Irritation,0.10438,0.46612,0.05001,0.49328,0.50764,0.51438
Irritation,0.17102,0.51838,0.0725,0.54396,0.41644,0.56931
Irritation,0.05543,0.49345,0.01685,0.53921,0.48872,0.58981
Irritation,0.14546,0.57879,0.03063,0.36268,0.42359,0.51108
Irritation,0.07063,0.49017,0.02398,0.46585,0.42228,0.40827
Irritation,0.01754,0.44455,0.03978,0.53814,0.57234,0.54935
Irritation,0.11039,0.45213,0.02536,0.55218,0.43281,0.40655
Irritation,0.03197,0.54768,0.06582,0.51942,0.44929,0.55455
Irritation,0.03174,0.5494,0.02521,0.5151,0.47562,0.59918
Irritation,0.11764,0.46877,0.00629,0.57015,0.55665,0.41577
Irritation,0.00793,0.48333,0.03605,0.48934,0.40216,0.59685
Irritation,0.07107,0.53026,0.00625,0.38263,0.59528,0.58909
Irritation,0.19451,0.58044,0.06421,0.5073,0.55286,0.44813
Irritation,0.11519,0.50029,0.00995,0.46214,0.59565,0.56207
Irritation,0.15051,0.42136,0.00626,0.50569,0.43404,0.44918
Irritation,0.06682,0.44174,0.03269,0.44793,0.54088,0.41588
Irritation,0.22545,0.5763,0.05807,0.51636,0.59975,0.41859
Irritation,0.02263,0.39882,0.07434,0.47115,0.4909,0.414
Irritation,0.03879,0.52142,0.06427,0.50201,0.47242,0.53066
Irritation,0.03397,0.44153,0.0453,0.54108,0.52075,0.58408
Irritation,0.02334,0.5168,0.09327,0.53339,0.48911,0.48938
Irritation,0.12107,0.60834,0.05052,0.61163,0.51338,0.51453
Irritation,0.16595,0.47923,0.03488,0.48147,0.43456,0.47734
Irritation,0.04686,0.46195,0.06103,0.49467,0.41748,0.4427
Irritation,0.05531,0.45248,0.04263,0.43167,0.59993,0.58881
Irritation,0.02995,0.46367,0.03688,0.44811,0.4612,0.51394
Irritation,0.00122,0.37298,0.00051,0.48836,0.51461,0.53502
Irritation,0.02714,0.49065,0.08049,0.43525,0.41811,0.5819
Irritation,0.04844,0.45996,0.0694,0.46247,0.58467,0.50174
Irritation,0.01112,0.50261,0.00468,0.4553,0.5468,0.46205
Irritation,0.02825,0.44325,0.02812,0.5101,0.49494,0.58325
Irritation,0.01885,0.47785,0.0262,0.53422,0.56832,0.50792
Irritation,0.06657,0.463,0.05426,0.49107,0.54624,0.49279
Irritation,0.12964,0.38764,0.06847,0.43363,0.46973,0.53051
Irritation,0.04113,0.39465,0.00015,0.45699,0.55766,0.47887
Irritation,0.01745,0.47175,0.05457,0.54668,0.45748,0.59113
Irritation,0.05362,0.40467,0.12396,0.41724,0.47141,0.53975
Irritation,0.14656,0.50801,0.00882,0.52722,0.48737,0.56761
Irritation,0.08776,0.56765,0.01281,0.44143,0.51895,0.50505
Irritation,0.03029,0.40288,0.00125,0.56923,0.59992,0.532
Irritation,0.05254,0.46079,0.00992,0.5502,0.48793,0.4129
Irritation,0.00414,0.52736,0.0209,0.50408,0.43015,0.50616
Irritation,0.06827,0.53438,0.13166,0.46372,0.47151,0.54652
Irritation,0.00971,0.53508,0.07493,0.60483,0.57802,0.45059
Irritation,0.00242,0.45178,0.04572,0.56398,0.58163,0.52098
Irritation,0.11558,0.56486,0.05003,0.51112,0.5882,0.47139
Irritation,0.17229,0.53281,0.01023,0.50516,0.50974,0.4419
Irritation,0.01835,0.54097,0.03926,0.5932,0.5064,0.41994
Irritation,0.00493,0.52498,0.01809,0.54232,0.58611,0.44899
Irritation,0.03236,0.50199,0.04332,0.5359,0.49338,0.46062
Irritation,0.23546,0.44484,0.00496,0.47886,0.44797,0.45397
Irritation,0.16554,0.45827,0.00786,0.54458,0.5994,0.41116
Irritation,0.003,0.51718,0.02564,0.48223,0.50954,0.50602
Irritation,0.08318,0.51588,0.05885,0.55218,0.58929,0.41074
Irritation,0.17703,0.44755,0.02871,0.49303,0.43455,0.47458
Irritation,0.14664,0.53567,0.0442,0.4838,0.4096,0.46591
Irritation,0.12516,0.50066,0.0648,0.4829,0.57578,0.44555
Irritation,0.01904,0.52939,0.01743,0.47045,0.51288,0.49351
Irritation,0.11403,0.54087,0.07095,0.47221,0.46027,0.58225
Irritation,0.04097,0.49943,0.12066,0.56712,0.44479,0.48186
Irritation,0.07548,0.54213,0.03509,0.44362,0.55906,0.46962
Irritation,0.01266,0.54571,0.00313,0.52395,0.55886,0.54642
Irritation,0.26423,0.51193,0.04916,0.54168,0.57223,0.41445
Irritation,0.04156,0.42651,0.00662,0.524,0.5941,0.5307
Irritation,0.18241,0.43127,0.02221,0.54885,0.44899,0.58234
Irritation,0.13081,0.39929,0.03214,0.57478,0.40798,0.59348
Irritation,0.05429,0.5198,0.07301,0.43794,0.51109,0.45564
Irritation,0.24616,0.57666,0.0021,0.5083,0.51749,0.47351
Irritation,0.18462,0.48633,0.1324,0.51556,0.52539,0.43778
Irritation,0.04753,0.52539,0.04398,0.46119,0.52703,0.50708
Irritation,0.15912,0.48212,0.12786,0.50961,0.5585,0.45562
Irritation,0.07428,0.43729,0.00232,0.41118,0.41547,0.44414
Irritation,0.0724,0.52494,0.00804,0.57039,0.41712,0.50236
Irritation,0.02125,0.43815,0.02404,0.49983,0.57308,0.41135
Irritation,0.10544,0.51153,0.06407,0.48227,0.52141,0.41726
Irritation,0.02174,0.46757,0.07242,0.51304,0.55413,0.52918
Irritation,0.1226,0.53007,0.03817,0.43262,0.4268,0.42237
Irritation,0.24611,0.4481,0.0038,0.57223,0.5753,0.45193
Irritation,0.03706,0.45786,0.08264,0.58908,0.51138,0.51563
Irritation,0.02687,0.48121,0.06369,0.42838,0.41664,0.44606
Irritation,0.09247,0.50102,0.00573,0.4509,0.47581,0.4641
Irritation,0.02341,0.45682,0.03668,0.50252,0.54991,0.54929
Irritation,0.06142,0.59561,0.09655,0.55724,0.58833,0.50158
Irritation,0.04708,0.53548,0.03809,0.5672,0.56668,0.4573
Irritation,0.12549,0.56765,0.04247,0.47783,0.44787,0.44487
Irritation,0.0932,0.52924,0.01972,0.5018,0.50665,0.52671
Irritation,0.00488,0.54884,0.04124,0.50113,0.41885,0.46431
Irritation,0.11352,0.42535,0.06478,0.49267,0.52934,0.4632
Irritation,0.11665,0.5066,0.0241,0.55212,0.5084,0.46625
Irritation,0.1192,0.4879,0.00257,0.53233,0.4322,0.59592
Irritation,0.04435,0.55184,0.01594,0.47415,0.5866,0.46622
Irritation,0.0761,0.47772,0.0032,0.51626,0.56797,0.57377
Irritation,0.00595,0.49274,0.04768,0.41879,0.5496,0.48789
Irritation,0.09875,0.52344,0.02418,0.4858,0.49239,0.44258
Irritation,0.18546,0.47787,0.04476,0.54816,0.51341,0.50826
Irritation,0.01897,0.54223,0.02576,0.52812,0.56272,0.59005
Irritation,0.04172,0.57592,0.03731,0.52266,0.5368,0.58358
Irritation,0.15811,0.49426,0.04345,0.5098,0.42471,0.54805
Irritation,0.0223,0.52317,0.00796,0.53175,0.50845,0.48794
Irritation,0.16392,0.40305,0.10062,0.43142,0.4045,0.59276
Irritation,0.00645,0.55536,0.00884,0.47983,0.44273,0.40169
Irritation,0.11064,0.55281,0.00867,0.42708,0.45422,0.47946
Irritation,0.2112,0.42645,0.01288,0.49887,0.55607,0.44046
Irritation,0.09609,0.53926,0.00041,0.57593,0.52794,0.56489
Irritation,0.03882,0.37113,0.00906,0.47804,0.504,0.55746
Irritation,0.11505,0.4524,0.00751,0.47833,0.52565,0.56897
Irritation,0.09102,0.46697,0.05462,0.47482,0.53167,0.59388
Irritation,0.0852,0.45592,0.01001,0.53838,0.42288,0.53884
Irritation,0.01868,0.39821,0.07546,0.48061,0.45095,0.59755
Irritation,0.09458,0.50111,0.03192,0.48074,0.50968,0.49879
Irritation,0.0767,0.43422,0.02424,0.47544,0.54224,0.59031
Irritation,0.2856,0.55832,0.02107,0.55249,0.59892,0.47425
Irritation,0.05101,0.50665,0.07082,0.44664,0.53447,0.49579
Irritation,0.23213,0.51207,0.02595,0.55941,0.59424,0.4561
Irritation,0.03606,0.43519,0.05626,0.45523,0.40743,0.54074
Irritation,0.17624,0.47986,0.01507,0.49441,0.59774,0.5692
Irritation,0.03273,0.46175,0.06613,0.56615,0.47351,0.57692
Irritation,0.192,0.53796,0.06729,0.46743,0.51465,0.49655
Irritation,0.07479,0.51256,0.11372,0.5197,0.51271,0.5999
Irritation,0.05377,0.49373,0.01455,0.51045,0.57311,0.53244
Irritation,0.01028,0.48886,0.02664,0.56657,0.58425,0.44207
Irritation,0.14028,0.55688,0.01365,0.51209,0.5944,0.54676
Irritation,0.11175,0.45062,0.1183,0.57571,0.57544,0.59726
Irritation,0.15181,0.51601,0.0014,0.51319,0.59359,0.4532
Irritation,0.03379,0.51181,0.07249,0.42263,0.59726,0.46296
Irritation,0.05802,0.52659,0.06441,0.39132,0.42031,0.58845
Irritation,0.11177,0.52033,0.10579,0.54064,0.59303,0.58212
Irritation,0.13716,0.55134,0.07455,0.4059,0.54817,0.58241
Irritation,0.05302,0.50124,0.01024,0.50699,0.58393,0.58626
Irritation,0.001,0.58686,0.01957,0.54085,0.57375,0.54772
Irritation,0.0214,0.48101,0.01483,0.60832,0.57059,0.56199
Irritation,0.12636,0.44093,0.01628,0.51116,0.43867,0.41675
Irritation,0.16345,0.51759,0.01489,0.55798,0.4356,0.56873
Irritation,0.02437,0.50477,0.04037,0.47704,0.40929,0.58095
Irritation,0.10562,0.52488,0.02718,0.55514,0.53776,0.55925
Irritation,0.15949,0.55593,0.00843,0.44608,0.48549,0.42114
Irritation,0.17159,0.53993,0.06295,0.58093,0.45043,0.58897
Irritation,0.07968,0.36339,0.04036,0.50404,0.55556,0.46406
Irritation,0.01618,0.48176,0.01151,0.53184,0.41712,0.41304
Irritation,0.0887,0.44454,0.00147,0.34994,0.52247,0.48428
Irritation,0.04031,0.4455,0.05681,0.42467,0.50462,0.58344
Irritation,0.03951,0.46803,0.07,0.46554,0.44339,0.56537
Irritation,0.02272,0.47858,0.07021,0.43604,0.4477,0.5746
Irritation,0.14277,0.49834,0.02406,0.55035,0.42109,0.54175
Irritation,0.04081,0.54832,0.04829,0.48189,0.56948,0.58857
Irritation,0.02999,0.49522,0.06261,0.48599,0.57205,0.42665
Irritation,0.07409,0.47024,0.00014,0.46148,0.48112,0.4238
Irritation,0.24172,0.49194,0.02365,0.51201,0.54173,0.56949
Irritation,0.12442,0.55057,0.00993,0.56183,0.53787,0.41572
Irritation,0.08541,0.5032,0.02893,0.47422,0.53695,0.55979
Irritation,0.14532,0.56494,0.00985,0.48186,0.4898,0.51113
Irritation,0.02009,0.57785,0.09742,0.54013,0.43934,0.52963
Irritation,0.04545,0.61128,0.03007,0.57032,0.50346,0.5473
Irritation,0.04827,0.56017,0.00566,0.51965,0.44745,0.586
Irritation,0.26093,0.50608,0.06898,0.41032,0.43934,0.53802
Irritation,0.09177,0.4229,0.00805,0.52419,0.4426,0.47929
Irritation,0.02809,0.47527,0.0243,0.43958,0.48677,0.41298
Irritation,0.03327,0.46009,0.0544,0.47832,0.40341,0.40855
Irritation,0.05907,0.50903,0.02476,0.48173,0.47024,0.51132
Irritation,0.09605,0.46926,0.03034,0.53484,0.58935,0.40367
Irritation,0.05339,0.52591,0.01471,0.47502,0.5439,0.50289
Irritation,0.16199,0.44826,0.05946,0.51454,0.46164,0.4405
Irritation,0.0942,0.45631,0.04342,0.60836,0.53548,0.45732
Irritation,0.09967,0.55513,0.02604,0.4606,0.41638,0.54374
Irritation,0.09395,0.51494,0.00524,0.5303,0.52742,0.52569
Irritation,0.01385,0.46783,0.05867,0.51418,0.51996,0.51738
Irritation,0.07933,0.39552,0.07042,0.46367,0.48981,0.4273
Irritation,0.018,0.53056,0.0528,0.44712,0.49672,0.55533
Irritation,0.08051,0.506,0.00463,0.46734,0.53617,0.46247
Irritation,0.03031,0.46816,0.00912,0.58236,0.45848,0.4928
Irritation,0.01908,0.48119,0.01452,0.53264,0.56514,0.5679
Irritation,0.06495,0.46702,0.0235,0.47608,0.44747,0.52037
Irritation,0.00187,0.47646,0.03903,0.50785,0.58644,0.47459
Irritation,0.02631,0.43049,0.06276,0.43529,0.50269,0.40487
Irritation,0.17994,0.5344,0.02335,0.53991,0.47093,0.44951
Irritation,0.03852,0.49638,0.01157,0.51547,0.41699,0.42152
Irritation,0.0928,0.64057,0.00358,0.48322,0.546,0.41078
Irritation,0.05034,0.41504,0.01876,0.52656,0.41432,0.47243
Irritation,0.22015,0.54951,0.04379,0.56336,0.40766,0.49716
Irritation,0.02041,0.47165,0.07176,0.4612,0.49877,0.42102
Irritation,0.01869,0.65349,0.08835,0.52902,0.54211,0.49052
Irritation,0.13551,0.48813,0.06282,0.49776,0.55634,0.54315
Irritation,0.13664,0.54947,0.0786,0.46087,0.42735,0.57814
Irritation,0.04677,0.57126,0.03518,0.47704,0.57514,0.43879
Irritation,0.05942,0.48465,0.02264,0.52418,0.58464,0.59651
Irritation,0.03688,0.54703,0.0586,0.45619,0.53688,0.48611
Irritation,0.02582,0.43576,0.05388,0.53188,0.48784,0.56886
Irritation,0.01233,0.48896,0.00806,0.53795,0.44501,0.45153
Irritation,0.05109,0.56832,0.10403,0.52874,0.42847,0.46961
Irritation,0.03362,0.54365,0.019,0.54702,0.59763,0.55794
Irritation,0.09173,0.55173,0.05283,0.46928,0.45469,0.51261
Irritation,0.08281,0.59177,0.15302,0.57455,0.50072,0.46707
Irritation,0.17953,0.41813,0.06396,0.49658,0.51291,0.54787
Irritation,0.02571,0.45265,0.09746,0.53111,0.58204,0.5411
Irritation,0.07849,0.49802,0.02846,0.50029,0.51917,0.51133
Irritation,0.11812,0.51923,0.0452,0.51866,0.49652,0.55692
Irritation,0.17551,0.53184,0.02444,0.46457,0.56493,0.441
Irritation,0.11768,0.41337,0.02404,0.51905,0.55609,0.44257
Irritation,0.00701,0.48047,0.11302,0.51516,0.42558,0.50809
Irritation,0.05952,0.50167,0.0852,0.49304,0.40599,0.48408
Irritation,0.00708,0.53093,0.00787,0.45383,0.50975,0.57494
Irritation,0.0549,0.52181,0.00546,0.50312,0.54086,0.53025
Irritation,0.09513,0.50949,0.04206,0.53325,0.51444,0.50535
Irritation,0.04421,0.50032,0.10346,0.47846,0.56134,0.56642
Irritation,0.08547,0.47173,0.03162,0.47219,0.52632,0.58844
Irritation,0.00613,0.45917,0.00217,0.48252,0.48972,0.42781
Irritation,0.04334,0.51714,0.03654,0.46851,0.4454,0.56449
Irritation,0.11013,0.59551,0.0865,0.45078,0.41042,0.53457
Irritation,0.0011,0.43605,0.04148,0.53492,0.48076,0.47822
Irritation,0.11647,0.43084,0.00221,0.50481,0.50565,0.57735
Irritation,0.01388,0.52157,0.00205,0.3791,0.48831,0.49373
Irritation,0.0765,0.51339,0.00392,0.43783,0.54442,0.56478
Irritation,0.1062,0.46755,0.01803,0.46761,0.53672,0.54193
Irritation,0.16141,0.46174,0.00146,0.4835,0.5456,0.57703
Irritation,0.12718,0.4772,0.01945,0.43674,0.53708,0.57268
Irritation,0.02378,0.54159,0.02878,0.53988,0.577,0.46832
Irritation,0.08797,0.50027,0.03151,0.44054,0.59984,0.48646
Irritation,0.02898,0.50627,0.03607,0.58346,0.48978,0.42197
Irritation,0.08258,0.55763,0.041,0.47348,0.42345,0.43483
Irritation,0.06771,0.53905,0.03457,0.48913,0.41766,0.48017
Irritation,0.01804,0.49352,0.03779,0.53905,0.48082,0.53562
Irritation,0.00109,0.57534,0.03444,0.45312,0.50135,0.5061
Irritation,0.08081,0.55873,0.09695,0.54228,0.46267,0.54096
Irritation,0.06736,0.37877,0.02086,0.54993,0.49977,0.57441
Irritation,0.01326,0.47313,0.00769,0.49853,0.44426,0.53786
Irritation,0.18802,0.53472,0.02559,0.44851,0.45465,0.45821
Irritation,0.06645,0.58154,0.00712,0.51124,0.47749,0.43678
Irritation,0.0241,0.55379,0.02878,0.46916,0.45485,0.57541
Irritation,0.02015,0.57463,0.04823,0.55187,0.58202,0.43661
Irritation,0.03897,0.55038,0.01754,0.51781,0.42613,0.50325
Irritation,0.05536,0.48455,0.01658,0.59635,0.48021,0.49366
Irritation,0.1152,0.5699,0.0498,0.43239,0.49827,0.59149
Irritation,0.00207,0.49955,0.11334,0.52295,0.57079,0.43413
Irritation,0.04104,0.50268,0.08982,0.58575,0.41134,0.40062
Irritation,0.07873,0.50531,0.02543,0.4238,0.5672,0.58812
Irritation,0.0148,0.52809,0.04109,0.44792,0.45045,0.46701
Irritation,0.09949,0.47282,0.00833,0.49051,0.41886,0.52788
Irritation,0.15358,0.49091,0.03759,0.59076,0.40898,0.54827
Irritation,0.01693,0.45245,0.01524,0.5952,0.48573,0.4007
Irritation,0.00883,0.5257,0.05245,0.52202,0.50703,0.48933
Irritation,0.00709,0.56308,0.06731,0.53383,0.55827,0.4828
Irritation,0.09215,0.55226,0.09025,0.58712,0.52685,0.51285
Irritation,0.04426,0.55565,0.05324,0.46093,0.45506,0.55705
Irritation,0.16404,0.54804,0.0064,0.39811,0.55694,0.58558
Irritation,0.01329,0.46579,0.06986,0.46484,0.43453,0.53575
Irritation,0.10605,0.49319,0.01001,0.49459,0.50484,0.56517
Irritation,0.19681,0.54101,0.00829,0.47887,0.46828,0.4074
Irritation,0.02774,0.5541,0.01874,0.40126,0.51801,0.49715
Irritation,0.14301,0.51032,0.00899,0.52668,0.53674,0.49324
Irritation,0.26053,0.46975,0.09395,0.47657,0.59445,0.40519
Irritation,0.04588,0.52113,0.07169,0.49041,0.45482,0.44128
Irritation,0.12083,0.43163,0.03045,0.48752,0.40882,0.58041
Irritation,0.05702,0.43475,0.04317,0.48206,0.4085,0.45244
Irritation,0.1348,0.54937,0.03074,0.49863,0.43568,0.58164
Irritation,0.11238,0.55531,0.00167,0.45692,0.47679,0.5428
Irritation,0.06691,0.49511,0.01325,0.46398,0.40417,0.47159
Irritation,0.02558,0.43692,0.00304,0.47414,0.41424,0.52808
Irritation,0.10882,0.44462,0.00118,0.43031,0.56509,0.46967
Irritation,0.08133,0.41615,0.04041,0.52045,0.43087,0.53891
Irritation,0.10648,0.59576,0.03801,0.47727,0.55418,0.57287
Irritation,0.01605,0.52412,0.00025,0.5342,0.52221,0.57546
Irritation,0.02272,0.52335,0.00232,0.46465,0.51392,0.45303
Irritation,0.26745,0.4317,0.0016,0.51681,0.41993,0.47948
Irritation,0.05672,0.51911,0.02601,0.46772,0.5623,0.49951
Irritation,0.10412,0.49932,0.1509,0.52893,0.51765,0.41118
Irritation,0.08217,0.46823,0.02708,0.50407,0.415,0.46109
Irritation,0.01195,0.40676,0.03029,0.48266,0.52043,0.51662
Irritation,0.16105,0.55533,0.0131,0.56992,0.58782,0.40971
Irritation,0.03901,0.57589,0.08397,0.49052,0.4267,0.43823
Irritation,0.04707,0.38454,0.02672,0.49813,0.54682,0.58026
Irritation,0.02523,0.54922,0.0554,0.56844,0.40976,0.51501
Irritation,0.02659,0.49071,0.0233,0.55865,0.51574,0.40913
Irritation,0.09326,0.42555,0.01913,0.5647,0.4488,0.43538
Irritation,0.00853,0.55924,0.04438,0.55961,0.5371,0.48004
Irritation,0.00727,0.4623,0.02446,0.44862,0.57254,0.50917
Irritation,0.08231,0.5269,0.07358,0.45891,0.49685,0.44326
Irritation,0.12778,0.52377,0.05899,0.45397,0.59006,0.44886
Irritation,0.02112,0.4711,0.08716,0.5581,0.43323,0.46842
Irritation,0.11473,0.41688,0.05375,0.58622,0.53775,0.42245
Irritation,0.1915,0.50187,0.08121,0.48737,0.5769,0.46734
Irritation,0.04287,0.48361,0.07847,0.47732,0.45711,0.40043
Irritation,0.04647,0.521,0.01009,0.47679,0.53322,0.44156
Irritation,0.17947,0.39109,0.02361,0.57153,0.5089,0.57697
Irritation,0.01672,0.57032,0.06718,0.51034,0.51697,0.55344
Irritation,0.0428,0.59747,0.08105,0.4675,0.52031,0.47245
Irritation,0.12974,0.49157,0.0867,0.49731,0.51465,0.54923
Irritation,0.01994,0.46217,0.02308,0.5495,0.52772,0.44152
Irritation,0.07702,0.55609,0.04168,0.6124,0.4598,0.52805
Irritation,0.03391,0.56791,0.04551,0.58743,0.53302,0.45427
Irritation,0.02211,0.45472,0.04201,0.53047,0.51751,0.49569
Irritation,0.19004,0.5414,0.03826,0.52987,0.54893,0.44157
Irritation,0.10253,0.52583,0.04541,0.54137,0.40792,0.56937
Irritation,0.06658,0.50327,0.02022,0.50487,0.49509,0.58321
Irritation,0.0565,0.52002,0.04486,0.50763,0.54393,0.43275
Irritation,0.12974,0.49391,0.03464,0.50361,0.41572,0.58805
Irritation,0.1722,0.49926,0.0083,0.49554,0.54368,0.52329
Irritation,0.02278,0.50945,0.03654,0.50901,0.53091,0.54082
Irritation,0.10939,0.54345,0.00863,0.50873,0.59154,0.45958
Irritation,0.01762,0.52832,0.04218,0.55309,0.50223,0.59945
Irritation,0.01846,0.56807,0.04103,0.48242,0.48658,0.46642
Irritation,0.09558,0.5273,0.05783,0.57345,0.5872,0.57485
